dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.702276,2.870723,4.231887,0.443110,-0.554505,-0.271119,1.538394
0.020000,2.702548,2.879361,4.240529,0.432120,-0.549542,0.248154,1.540050
0.020000,2.702800,2.887778,4.248950,0.421045,-0.553733,-0.209563,1.541656
0.020000,2.703033,2.895975,4.257151,0.410010,-0.551762,0.098566,1.543212
0.020000,2.703247,2.903950,4.265129,0.398911,-0.554935,-0.158653,1.544719
0.020000,2.703444,2.911705,4.272886,0.387877,-0.551689,0.162312,1.546178
0.020000,2.703624,2.919238,4.280421,0.376732,-0.557245,-0.277813,1.547589
0.020000,2.703789,2.926549,4.287734,0.365657,-0.553770,0.173747,1.548952
0.020000,2.703939,2.933639,4.294826,0.354571,-0.554300,-0.026498,1.550269
0.020000,2.704075,2.940506,4.301694,0.343438,-0.556655,-0.117762,1.551540
0.020000,2.704199,2.947151,4.308340,0.332297,-0.557044,-0.019417,1.552764
0.020000,2.704311,2.953573,4.314764,0.321175,-0.556107,0.046815,1.553943
0.020000,2.704412,2.959773,4.320965,0.310040,-0.556725,-0.030870,1.555078
0.020000,2.704503,2.965751,4.326942,0.298895,-0.557256,-0.026551,1.556167
0.020000,2.704584,2.971505,4.332697,0.287741,-0.557701,-0.022255,1.557213
0.020000,2.704657,2.977036,4.338229,0.276580,-0.558061,-0.017984,1.558215
0.020000,2.704721,2.982344,4.343537,0.265413,-0.558335,-0.013739,1.559173
0.020000,2.704778,2.987428,4.348622,0.254243,-0.558526,-0.009520,1.560089
0.020000,2.704827,2.992290,4.353483,0.243070,-0.558632,-0.005328,1.560961
0.020000,2.704871,2.996927,4.358121,0.231897,-0.558656,-0.001164,1.561792
0.020000,2.704909,3.001341,4.362535,0.220682,-0.560724,-0.103402,1.562580
0.020000,2.704942,3.005530,4.366725,0.209480,-0.560106,0.030900,1.563327
0.020000,2.704970,3.009496,4.370691,0.198304,-0.558805,0.065010,1.564032
0.020000,2.704994,3.013238,4.374433,0.187116,-0.559413,-0.030360,1.564695
0.020000,2.705015,3.016756,4.377950,0.175862,-0.562695,-0.164113,1.565318
0.020000,2.705032,3.020050,4.381244,0.164698,-0.558222,0.223655,1.565900
0.020000,2.705046,3.023118,4.384313,0.153448,-0.562481,-0.212956,1.566441
0.020000,2.705058,3.025964,4.387158,0.142259,-0.559448,0.151643,1.566943
0.020000,2.705067,3.028585,4.389780,0.131090,-0.558455,0.049642,1.567403
0.020000,2.705075,3.030991,4.392186,0.120301,-0.539467,0.949403,1.567826
0.020000,2.705081,3.033189,4.394384,0.109876,-0.521241,0.911291,1.568211
0.020000,2.705086,3.035189,4.396384,0.100014,-0.493070,1.408568,1.568562
0.020000,2.705089,3.037001,4.398196,0.090585,-0.471493,1.078855,1.568879
0.020000,2.705092,3.038632,4.399827,0.081580,-0.450203,1.064494,1.569164
0.020000,2.705095,3.040095,4.401289,0.073102,-0.423946,1.312829,1.569419
0.020000,2.705096,3.041396,4.402591,0.065083,-0.400909,1.151874,1.569646
0.020000,2.705097,3.042546,4.403741,0.057512,-0.378546,1.118152,1.569847
0.020000,2.705098,3.043554,4.404749,0.050384,-0.356423,1.106163,1.570023
0.020000,2.705099,3.044429,4.405624,0.043762,-0.331097,1.266273,1.570175
0.020000,2.705099,3.045181,4.406376,0.037605,-0.307861,1.161831,1.570306
0.020000,2.705100,3.045820,4.407014,0.031913,-0.284585,1.163782,1.570417
0.020000,2.705100,3.046353,4.407548,0.026688,-0.261276,1.165449,1.570510
0.020000,2.705100,3.046792,4.407987,0.021929,-0.237939,1.166854,1.570586
