dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.390900,3.045560,5.484113,0.035723,-0.318642,1.304975,1.570417
0.020000,3.390900,3.046157,5.484710,0.029872,-0.292516,1.306303,1.570510
0.020000,3.390900,3.046648,5.485201,0.024545,-0.266368,1.307423,1.570586
0.020000,3.390900,3.047043,5.485596,0.019741,-0.240200,1.308353,1.570648
0.020000,3.390900,3.047352,5.485905,0.015461,-0.214018,1.309109,1.570696
0.020000,3.390900,3.047586,5.486139,0.011704,-0.187824,1.309710,1.570732
0.020000,3.390900,3.047756,5.486309,0.008472,-0.161621,1.310174,1.570758
0.020000,3.390900,3.047871,5.486424,0.005764,-0.135410,1.310519,1.570776
0.020000,3.390900,3.047942,5.486495,0.003580,-0.109195,1.310761,1.570787
0.020000,3.390900,3.047981,5.486534,0.001920,-0.082977,1.310921,1.570793
0.020000,3.390900,3.047997,5.486550,0.000785,-0.056756,1.311014,1.570796
0.020000,3.390900,3.048000,5.486553,0.000174,-0.030535,1.311059,1.570796
0.020000,3.390900,3.048000,5.486553,0.000000,-0.008712,1.091146,1.570796
